stata_name,stcd,year,total_hosp_cost,total_hosp_revenue,hospital_beds,bedsize_cat,teaching_hospital,system_member,level_trauma,white,rural_area,herf_cat,herf_index,non_white,log_hosp_cost,log_hosp_revenue,total_hospital_beds,total_hospital_medicare_days,total_hospital_medicaid_days,interns_and_residents,total_hospital_employees_on_payr,total_hospital_non_paid_workers,total_hospital_medicare_discharg,total_hospital_medicaid_discharg,total_hospital_discharges,own
New York,21,2011,6.44E+08,6.24E+08,539,8,1,1,2,48,0,1,0,52,20.28336,20.25161,475,47472,5598,226.46,3292.2,,8305,1084,28383,3
New York,21,2011,2.88E+08,3.01E+08,467,7,1,1,0,77.7,0,2,2,22.3,19.47913,19.52167,392,21865,5187,45.35,2222.4,,3507,629,17875,3
New York,21,2011,1.48E+08,1.61E+08,164,4,0,1,0,82.9,0,1,2,17.1,18.81472,18.89461,144,18719,1475,,711,,3256,119,6406,3
New York,21,2011,2.56E+08,2.79E+08,154,4,1,1,0,86.3,0,1,2,13.7,19.35908,19.44849,148,19699,2546,12,2337.74,,4292,608,10035,3
New York,21,2011,8.32E+07,8.21E+07,342,6,1,0,0,65.5,0,2,0,34.5,18.23699,18.22361,105,12138,2172,30.72,596.5,,1728,407,3272,3
New York,21,2011,7.36E+07,7.47E+07,131,4,0,0,2,91.5,0,1,2,8.5,18.11411,18.12876,131,9987,4564,,663.57,,1407,311,4564,3
New York,21,2011,3.90E+08,3.99E+08,460,7,1,0,0,72.8,0,2,2,27.2,19.78237,19.80448,248,19349,10517,41.47,3025,,3007,1193,15402,3
New York,21,2011,2.42E+07,2.40E+07,204,2,0,1,0,93.9,0,1,2,6.099998,16.99998,16.99294,40,3228,110,,221.3,,283,30,503,3
New York,21,2011,1.83E+08,1.85E+08,356,6,0,1,3,65.5,0,2,0,34.5,19.02458,19.03525,257,22213,2725,5.21,1080.2,,3422,468,9798,3
New York,21,2011,7.93E+07,7.57E+07,140,4,0,1,0,10.9,0,1,2,89.1,18.18846,18.14202,140,19325,2619,,556.5,,2371,431,5801,3
New York,21,2011,3.17E+07,3.01E+07,145,4,0,0,0,96.2,1,0,2,3.800003,17.27338,17.21934,25,3358,712,,253.3,,509,149,1024,3
New York,21,2011,8.23E+07,8.11E+07,203,5,0,0,0,84.8,0,1,2,15.2,18.22611,18.21161,91,9198,796,,720.32,,1672,139,4085,3
New York,21,2011,3.19E+07,3.27E+07,55,3,0,0,2,95.4,1,0,2,4.599998,17.27825,17.3035,70,3352,646,,319.5,,795,261,2101,3
New York,21,2011,4.33E+07,4.38E+07,90,3,0,0,0,71.6,0,2,0,28.4,17.584,17.59427,67,4527,4783,,272.7,,974,364,2537,3
New York,21,2011,4.49E+08,4.49E+08,424,7,1,0,1,27.6,0,1,1,72.4,19.922,19.92361,332,19296,22345,173.35,2942.87,,3567,2857,21103,3
New York,21,2011,2.39E+08,2.32E+08,293,5,1,0,0,27.6,0,1,1,72.4,19.29053,19.26405,275,31012,12759,121.73,1746.35,,3730,1489,16218,3
New York,21,2011,7.72E+07,7.42E+07,187,4,1,1,0,68.2,0,1,2,31.8,18.16146,18.12288,146,9779,3388,,415.75,,1769,413,4097,3
New York,21,2011,1.71E+07,1.73E+07,24,1,0,0,0,77.7,0,2,2,22.3,16.65738,16.66554,23,1296,71,,196,,296,20,799,3
New York,21,2011,4.39E+07,3.64E+07,78,3,1,0,0,85.8,0,2,2,14.2,17.59855,17.40885,38,3363,865,,402.4,,608,263,1466,3
New York,21,2011,1.88E+07,1.88E+07,16,1,0,1,0,93.2,1,0,2,6.800003,16.74922,16.7478,16,1881,102,,151.4,,229,9,289,3
New York,21,2011,1.36E+08,1.39E+08,128,4,0,0,0,57.4,0,1,0,42.6,18.72791,18.74873,124,19507,1953,,901.66,,3399,349,6927,3
New York,21,2011,2.04E+08,2.07E+08,128,4,1,0,0,48,0,1,0,52,19.13555,19.14674,132,12825,5561,78.9,1098.44,,1876,591,9118,3
New York,21,2011,4.25E+08,4.34E+08,487,7,1,1,0,76,0,1,2,24,19.86708,19.88898,435,42271,7306,19.93,3092.2,,7215,1129,22555,3
New York,21,2011,7.83E+07,7.98E+07,231,5,0,0,0,93.8,0,2,2,6.199997,18.17594,18.19492,101,5781,1143,,642.69,,1099,205,3094,3
New York,21,2011,5.60E+08,5.69E+08,923,8,1,0,2,10.9,0,1,2,89.1,20.14378,20.15951,481,19552,49697,318.48,3588.4,,2739,8888,26222,3
New York,21,2011,3.01E+08,3.06E+08,292,5,1,0,0,57.4,0,1,0,42.6,19.52351,19.5377,292,39395,4891,,1807.4,,6037,680,15539,3
New York,21,2011,2.61E+08,2.63E+08,775,8,1,0,0,35.7,0,1,0,64.3,19.37992,19.38757,189,21743,7786,63.48,2146.83,,3128,1401,9049,3
New York,21,2011,3.44E+08,3.51E+08,300,6,1,1,2,71.6,0,2,0,28.4,19.65702,19.67686,236,25856,5289,25.41,1928.6,,4568,1358,15479,3
New York,21,2011,1.16E+08,1.21E+08,134,4,0,1,0,85.7,0,1,2,14.3,18.56553,18.60827,160,12907,981,,1006.76,,2026,199,5331,3
North Carolina,36,2011,1.59E+08,1.48E+08,196,4,0,1,0,73.7,0,2,2,26.3,18.88297,18.80935,184,15860,5162,,1070.88,,3398,1652,7305,3
North Carolina,36,2011,6.19E+07,6.66E+07,69,3,0,1,0,82,0,1,2,18,17.94093,18.01425,80,3442,2697,,634.6,,1104,719,3440,3
North Carolina,36,2011,2.85E+07,2.97E+07,35,2,0,1,0,88.4,1,0,2,11.6,17.16708,17.20766,25,4473,152,,216.53,,676,50,1019,3
North Carolina,36,2011,2.37E+08,2.24E+08,335,6,0,0,3,54.3,0,2,2,45.7,19.2841,19.22664,319,26880,8614,,1679.99,,5539,3469,16744,3
North Carolina,36,2011,8.88E+08,9.62E+08,847,8,1,1,1,57.1,0,2,2,42.9,20.60446,20.68489,718,95350,62028,284.34,5620,,15724,10371,40518,3
North Carolina,36,2011,8.73E+07,8.28E+07,74,3,0,0,0,88.6,0,2,2,11.4,18.28453,18.23249,110,8803,3830,,729.74,,1574,1271,3693,3
North Carolina,36,2011,2.31E+07,2.09E+07,108,4,0,0,0,90.2,1,0,2,9.800003,16.95562,16.85427,24,1791,31,,159.31,,189,10,279,3
North Carolina,36,2011,1.17E+09,1.18E+09,853,8,1,1,1,58.7,0,1,2,41.3,20.8789,20.88945,777,75470,43349,610,7518.1,,12559,6260,37094,3
North Carolina,36,2011,5.50E+08,5.96E+08,1393,8,0,1,0,50.6,0,1,2,49.4,20.12575,20.20587,463,46717,34816,,3069.86,,7815,7418,30911,3
North Carolina,36,2011,1.13E+07,1.04E+07,25,2,0,1,3,88.4,1,0,2,11.6,16.23903,16.15276,25,2194,148,,121.02,,501,35,691,3
North Carolina,36,2011,6.80E+07,7.45E+07,430,4,0,1,0,37.8,0,2,2,62.2,18.03443,18.12608,101,7628,4101,,413.63,,2038,1349,4149,3
North Carolina,36,2011,6.35E+07,7.20E+07,430,4,0,1,0,34.4,1,0,2,65.6,17.96589,18.0918,86,8699,3630,,476.95,,2045,1180,4071,3
North Carolina,36,2011,1.02E+08,1.03E+08,122,4,0,0,0,81.3,0,2,2,18.7,18.43886,18.449,145,10681,4712,,767.56,,2188,1779,6320,3
North Carolina,36,2011,5.94E+08,7.02E+08,647,8,0,1,1,62.2,0,2,2,37.8,20.20208,20.369,544,72217,42480,48.14,4149.61,,12995,10514,34582,3
North Carolina,36,2011,2.31E+08,2.36E+08,373,6,0,0,0,27,0,2,2,73,19.25635,19.27842,318,33674,17314,,1604.14,,6686,5387,15855,3
North Carolina,36,2011,1.28E+08,1.67E+08,257,4,0,1,0,50.6,0,1,2,49.4,18.66414,18.93361,102,14138,4025,,697.88,,3244,1136,7957,3
North Carolina,36,2011,4.50E+07,6.23E+07,22,1,0,1,3,58.7,0,1,2,41.3,17.62285,17.94753,42,700,80,,223.8,,185,27,772,3
North Carolina,36,2011,2.16E+07,2.04E+07,35,2,0,1,0,90.1,1,0,2,9.900002,16.8861,16.83147,25,4581,758,,158.68,,960,272,1572,3
North Carolina,36,2011,6.25E+07,5.60E+07,1393,3,0,1,0,80.8,0,2,2,19.2,17.9512,17.84154,60,6830,2228,,344.84,,1698,904,3284,3
North Carolina,36,2011,8.42E+07,8.22E+07,208,5,0,1,0,85,0,2,2,15,18.24827,18.22498,81,7651,2386,,508.27,,1859,1052,4561,3
North Carolina,36,2011,8.12E+07,1.07E+08,257,3,0,1,0,50.6,0,1,2,49.4,18.21278,18.48936,64,5428,235,,311.98,,1460,69,2998,3
North Carolina,36,2011,1.17E+08,1.22E+08,237,5,1,1,0,83,0,2,2,17,18.57724,18.62346,184,9633,6817,5.27,766.21,,2169,2150,5928,3
North Carolina,36,2011,3.41E+07,3.42E+07,430,3,0,1,0,52.9,1,0,2,47.1,17.3442,17.34859,49,3204,2603,,303.74,,847,1188,2280,3
North Carolina,36,2011,9944886,8619062,25,2,0,1,0,85.5,0,1,2,14.5,16.11257,15.96949,25,1350,16,,123.36,,51,6,114,3
North Carolina,36,2011,6.93E+07,6.96E+07,101,4,0,1,0,82,0,1,2,18,18.05453,18.05833,113,2879,3072,,411.08,,814,1215,4345,3
North Carolina,36,2011,8.05E+07,7.95E+07,142,4,0,0,0,39.4,0,1,2,60.6,18.20412,18.19147,125,17836,4030,,754.81,,3344,1815,6097,3
North Carolina,36,2011,9309066,1.25E+07,97,3,0,1,0,92.5,0,2,2,7.5,16.0465,16.34179,25,3739,,,63.78,,130,,148,3
North Carolina,36,2011,1.20E+08,1.18E+08,89,3,0,1,0,64.3,0,2,2,35.7,18.60103,18.58739,101,13541,6762,,680.18,,3040,2214,5892,3
North Carolina,36,2011,2.96E+07,2.84E+07,85,3,0,1,0,93.2,1,0,2,6.800003,17.20308,17.16236,25,4155,612,,233.29,,912,262,1453,3
North Carolina,36,2011,5.91E+07,5.67E+07,52,3,0,1,0,90.8,0,1,2,9.199997,17.89446,17.85251,25,3809,797,,418.13,,1054,331,1815,3
North Carolina,36,2011,1.03E+08,1.34E+08,257,3,0,1,0,50.6,0,1,2,49.4,18.4539,18.71703,60,7975,2741,,516.98,,1981,919,5598,3
North Carolina,36,2011,1.49E+09,1.66E+09,813,8,1,1,1,42.1,0,1,2,57.9,21.12512,21.22913,801,81425,53037,613.63,7218.24,,12579,7725,37240,3
North Carolina,36,2011,1.72E+08,1.79E+08,274,5,0,0,0,55.6,0,2,2,44.4,18.96157,19.0047,248,28665,9298,,1380.62,,5190,2910,12348,3
North Carolina,36,2011,6.06E+07,5.80E+07,191,4,1,1,0,92.3,1,0,2,7.699997,17.92059,17.8751,57,4669,1378,,420.2,,1054,466,2039,3
North Carolina,36,2011,3.67E+08,3.75E+08,394,6,0,0,0,75.8,0,1,2,24.2,19.71988,19.74177,370,45444,21424,,2161.43,,9221,6466,22303,3
North Carolina,36,2011,9.23E+08,9.53E+08,1393,8,0,1,3,58.7,0,1,2,41.3,20.64289,20.67484,765,61319,41879,19.58,5183.56,,10408,9101,42073,3
North Carolina,36,2011,2.24E+08,2.32E+08,218,5,0,0,0,67.3,0,2,2,32.7,19.22752,19.26199,182,16443,7683,,1458,,3849,2440,11112,3
North Carolina,36,2011,2.49E+07,2.33E+07,25,2,0,0,0,71.2,0,1,2,28.8,17.03111,16.9647,25,1058,174,,186,,224,69,547,3
North Carolina,36,2011,9.94E+07,1.01E+08,218,5,0,0,2,51.3,0,2,2,48.7,18.41462,18.42838,155,23571,5835,,871.82,,4127,1666,7624,3
North Carolina,36,2011,6.64E+08,7.19E+08,660,8,0,0,1,62.2,0,2,2,37.8,20.31438,20.39275,433,43377,8573,,3383.04,,9322,2510,24967,3
North Carolina,36,2011,9.97E+07,9.37E+07,116,4,0,1,0,84.1,0,1,2,15.9,18.41812,18.35594,129,9035,3691,,671.71,,2441,1358,4579,3
North Carolina,36,2011,1.19E+08,1.24E+08,152,4,0,1,0,45.9,0,1,2,54.1,18.59344,18.63197,97,10857,5667,,736.11,,2720,1881,5995,3
North Dakota,64,2011,2.83E+08,2.77E+08,117,4,0,1,2,90.5,0,1,2,9.5,19.4627,19.44068,86,13281,4578,,1694.07,,2773,875,7471,3
North Dakota,64,2011,5770844,5751032,14,1,0,0,0,97.7,1,2,2,2.300003,15.56833,15.56489,14,454,15,,46.62,,108,6,137,3
North Dakota,64,2011,1.22E+07,1.29E+07,120,4,0,1,0,98.5,1,2,2,1.5,16.32059,16.37036,25,2521,78,,116.91,,323,24,407,3
North Dakota,64,2011,5551645,4992580,46,2,0,0,0,97.1,1,2,2,2.900002,15.5296,15.42346,21,490,10,,40.11,,92,4,107,3
North Dakota,64,2011,1.08E+07,1.09E+07,75,3,0,0,3,93.7,1,2,2,6.300003,16.19545,16.20249,25,763,59,,70.35,,168,16,261,3
North Dakota,64,2011,2.01E+07,2.11E+07,25,2,0,1,3,87.2,1,2,2,12.8,16.81653,16.86535,25,2902,1064,,134.41,,365,279,1011,3
North Dakota,64,2011,1.02E+07,1.11E+07,25,2,0,1,0,96.8,1,2,2,3.199997,16.13831,16.22178,25,2574,2836,,85.57,,266,11,375,3
North Dakota,64,2011,2.47E+08,2.57E+08,281,5,0,1,2,92.3,0,2,2,7.699997,19.32473,19.36398,213,18978,5742,6.09,1865.86,,4074,716,9507,3
North Dakota,64,2011,1.19E+07,1.19E+07,19,1,0,1,4,95.8,1,2,2,4.199997,16.29298,16.29378,25,2069,40,,96.1,,265,14,342,3
North Dakota,64,2011,7.85E+08,8.47E+08,456,7,0,1,2,90.5,0,1,2,9.5,20.48145,20.5568,390,41869,20386,41.42,3676.59,,8625,3506,22964,3
North Dakota,64,2011,5.74E+07,6.13E+07,25,2,1,1,0,90.9,0,2,2,9.099998,17.86577,17.93151,25,1668,353,,352.53,,399,30,1513,3
North Dakota,64,2011,1.00E+07,1.03E+07,20,1,0,0,0,96.4,1,2,2,3.599998,16.12012,16.14302,20,731,5,,69.6,,115,4,172,3
North Dakota,64,2011,6293028,6567931,25,2,0,1,0,94.3,1,2,2,5.699997,15.65495,15.69771,25,1587,11,,69.89,,119,3,146,3
North Dakota,64,2011,3.86E+08,4.01E+08,264,5,1,0,2,88.6,0,1,2,11.4,19.77181,19.81044,206,22349,9736,26.04,2998.76,,4558,2539,14131,3
North Dakota,64,2011,1.06E+07,9788481,20,1,0,1,0,95.4,1,2,2,4.599998,16.17572,16.09672,20,1684,26,,75.62,,229,7,320,3
North Dakota,64,2011,4.75E+07,4.65E+07,25,2,0,1,4,94.1,0,2,2,5.900002,17.67728,17.6541,25,2896,235,,260.65,,707,42,2076,3
North Dakota,64,2011,8155257,7695559,52,3,0,1,0,94.7,1,2,2,5.300003,15.91417,15.85615,16,974,41,,56.04,,66,3,105,3
North Dakota,64,2011,1.21E+07,1.14E+07,89,3,0,0,0,96.4,1,2,2,3.599998,16.30554,16.25022,23,885,,,79.8,,89,,104,3
North Dakota,64,2011,9082904,8822703,14,1,0,0,0,88.4,1,2,2,11.6,16.0219,15.99284,14,1387,153,,60.02,,148,10,207,3
North Dakota,64,2011,3.59E+07,3.05E+07,25,2,0,0,3,94.8,0,2,2,5.199997,17.39557,17.23372,25,2010,670,,240.08,,534,178,1259,3
North Dakota,64,2011,1.29E+07,1.28E+07,24,1,0,0,3,74.6,1,2,2,25.4,16.3755,16.36496,24,699,25,,97.13,,91,8,184,3
North Dakota,64,2011,8409185,8107029,17,1,0,0,0,88.4,1,2,2,11.6,15.94484,15.90824,17,1276,45,,58.78,,129,10,251,3
North Dakota,64,2011,6604186,6396602,64,3,0,0,0,97,1,2,2,3,15.70321,15.67128,,841,4,,55.3,,95,1,109,3
North Dakota,64,2011,9556557,9996148,55,3,0,0,0,90.9,0,2,2,9.099998,16.07274,16.11771,25,804,,,48.89,,106,,221,3
North Dakota,64,2011,7903214,8363748,25,2,0,1,0,20.1,1,2,2,79.9,15.88278,15.93942,24,597,43,,77.63,,76,11,105,3
North Dakota,64,2011,7790340,8474478,22,1,0,1,0,90.5,1,2,2,9.5,15.86839,15.95257,22,1206,9,,63.66,,39,4,59,3
North Dakota,64,2011,9433413,8951095,11,1,0,0,0,64.3,1,2,2,35.7,16.05977,16.00729,11,309,6,,58.72,,44,4,89,3
North Dakota,64,2011,1.57E+07,1.76E+07,49,2,0,1,3,97.9,1,2,2,2.099998,16.56739,16.68412,25,1667,22,,104.35,,254,11,341,3
North Dakota,64,2011,3.08E+08,3.27E+08,218,5,0,1,2,92.3,0,2,2,7.699997,19.54675,19.60544,152,18744,5346,9.06,1994.07,,3759,1265,7747,3
North Dakota,64,2011,1.00E+07,1.01E+07,18,1,0,0,0,94.9,1,2,2,5.099998,16.11837,16.12763,25,569,,,92.63,,82,,143,3
North Dakota,64,2011,2.13E+07,2.13E+07,20,1,0,0,0,93.7,1,2,2,6.300003,16.87521,16.87392,25,2854,157,,145.12,,269,23,358,3
North Dakota,64,2011,5411378,5324597,10,1,0,0,0,98.6,1,2,2,1.400002,15.50401,15.48785,18,738,83,,36.48,,93,3,125,3
Ohio,41,2011,7.17E+08,7.46E+08,466,7,1,1,1,67.6,0,1,0,32.4,20.38997,20.43023,411,35051,19288,387.97,4132,,6784,3440,26959,3
Ohio,41,2011,8.10E+07,8.43E+07,102,4,0,0,0,90.1,0,1,2,9.900002,18.2103,18.24994,83,3292,1489,,603.91,,1002,336,3320,3
Ohio,41,2011,1.26E+08,1.38E+08,1724,4,0,1,0,89.8,0,1,2,10.2,18.65418,18.73977,172,10634,2813,,840.14,,2926,250,7459,3
Ohio,41,2011,1.54E+08,1.57E+08,242,5,0,0,2,82.5,0,1,2,17.5,18.85199,18.87362,195,14369,1729,,982.94,,3028,515,7192,3
Ohio,41,2011,3.92E+07,4.33E+07,25,2,0,1,0,91.2,0,1,2,8.800003,17.48365,17.58264,25,2596,133,,219.22,,636,34,1256,3
Ohio,41,2011,1.68E+07,2.27E+07,113,4,0,0,0,90.8,0,1,2,9.199997,16.63718,16.93797,113,1316,1310,,202.47,,163,101,2553,3
Ohio,41,2011,8.39E+07,8.03E+07,95,3,0,0,1,95.5,0,2,2,4.5,18.24566,18.20151,92,7618,530,,622.66,,2088,163,4643,3
Ohio,41,2011,4.76E+08,4.74E+08,431,7,1,1,1,71,0,1,1,29,19.98096,19.97775,424,28262,7338,164.33,2731.08,,6363,2975,18800,3
Ohio,41,2011,1.68E+08,1.95E+08,188,4,1,1,0,67.6,0,1,0,32.4,18.93928,19.09005,180,15988,1453,,917.57,,3869,238,12250,3
Ohio,41,2011,1.48E+08,1.31E+08,203,5,1,1,0,61.4,0,1,2,38.6,18.81573,18.69334,144,10133,3181,57.98,939.37,,1931,508,6386,3
Ohio,41,2011,1.14E+08,1.13E+08,147,4,0,0,3,91.7,0,1,2,8.300003,18.54898,18.53992,78,6863,830,,715.29,,1731,266,4169,3
Ohio,41,2011,2.97E+08,3.17E+08,358,6,0,1,0,92.5,0,1,2,7.5,19.50973,19.57542,283,29851,3403,,2156,,7229,730,16594,3
Ohio,41,2011,7.67E+07,8.70E+07,49,2,0,0,0,96.6,0,1,2,3.400002,18.15532,18.28107,60,2661,433,,501.27,,919,123,2312,3
Ohio,41,2011,3.03E+08,3.26E+08,357,6,0,0,0,90.9,0,1,2,9.099998,19.53078,19.60244,278,35798,2829,0.4,2087,,7491,467,18199,3
Ohio,41,2011,6.24E+07,6.33E+07,45,2,0,0,0,84.3,0,1,2,15.7,17.94875,17.9641,47,3464,567,,438.15,,799,158,2608,3
Ohio,41,2011,1.87E+08,1.82E+08,279,5,0,0,0,61.4,0,1,2,38.6,19.0472,19.02222,225,28852,1090,,1365,,6335,227,13455,3
Ohio,41,2011,6.82E+07,6.10E+07,109,4,0,0,0,94.9,0,2,2,5.099998,18.03848,17.92572,121,9576,4367,,530.33,,2037,1396,4964,3
Ohio,41,2011,3.72E+09,3.78E+09,1267,8,1,1,2,61.4,0,1,2,38.6,22.0369,22.05266,1292,113083,24833,825.52,20504.59,,16166,2979,52553,3
Ohio,41,2011,3.57E+07,3.58E+07,24,1,0,0,0,96.6,1,0,2,3.400002,17.38974,17.39304,24,3070,504,,255.46,,837,138,1332,3
Ohio,41,2011,1.70E+07,1.78E+07,25,2,0,1,0,95,0,1,2,5,16.64829,16.69234,25,1726,11,,130.31,,106,4,216,3
Ohio,41,2011,3.82E+08,3.96E+08,415,7,0,1,2,82.5,0,1,2,17.5,19.76085,19.79812,322,30176,3281,3,2406,64,7083,1112,18335,3
Ohio,41,2011,8.87E+07,1.21E+08,60,3,0,1,2,67.3,0,1,1,32.7,18.30128,18.61334,60,2891,46,,223.19,,1335,13,4929,3
Ohio,41,2011,1.17E+09,1.35E+09,777,8,1,1,1,61.4,0,1,2,38.6,20.88381,21.02651,536,50000,10210,438.2,6915.65,,8848,1500,27788,3
Ohio,41,2011,5.84E+07,6.15E+07,51,3,0,1,0,91.2,0,1,2,8.800003,17.882,17.93524,50,5057,461,,323.69,,942,89,1971,3
Ohio,41,2011,7.34E+07,7.89E+07,35,2,1,1,0,96.4,0,2,2,3.599998,18.11153,18.18383,25,2716,179,,345.86,,581,47,1529,3
Ohio,41,2011,2.47E+08,2.54E+08,314,6,0,0,2,89,0,1,2,11,19.3242,19.35171,252,18508,2659,,1497.74,,3664,2118,11216,3
Ohio,41,2011,8.98E+07,9.96E+07,119,4,1,1,0,94.9,0,1,2,5.099998,18.31284,18.41667,119,9356,1187,,539.36,,2382,382,7287,3
Ohio,41,2011,6.68E+07,6.98E+07,172,4,0,1,3,93.6,0,1,2,6.400002,18.01719,18.06115,84,6020,517,,502.15,,1235,628,3484,3
Ohio,41,2011,7.84E+07,8.27E+07,72,3,0,1,1,71,0,1,1,29,18.1767,18.23073,72,4837,863,,443.77,,1136,264,3570,3
Ohio,41,2011,2.33E+07,2.26E+07,25,2,0,0,0,96.2,1,0,2,3.800003,16.96385,16.93134,25,1660,212,,173.34,,424,68,658,3
Ohio,41,2011,9.24E+07,9.56E+07,156,4,1,1,0,67.6,0,1,0,32.4,18.34152,18.37526,146,11941,668,,566.71,,2707,128,6126,3
Ohio,41,2011,6.89E+07,7.14E+07,132,4,1,1,0,90.8,0,2,2,9.199997,18.04748,18.08356,64,3117,1136,16.63,406.11,,899,129,2923,3
Ohio,41,2011,5.03E+07,5.00E+07,79,3,0,0,0,95.2,0,2,2,4.800003,17.73301,17.72742,61,1991,145,,271.4,,541,271,1226,3
Ohio,41,2011,6.92E+08,6.99E+08,729,8,1,1,2,67.3,0,1,1,32.7,20.35544,20.36514,668,44342,11514,75.07,3748.75,,9143,1591,33525,3
Ohio,41,2011,2.68E+08,2.89E+08,316,6,0,0,3,61.4,0,1,2,38.6,19.40643,19.4806,248,27661,1267,,1714.23,,5675,211,13674,3
Ohio,41,2011,2.05E+08,2.14E+08,236,5,1,0,3,84.9,0,2,2,15.1,19.13963,19.17939,188,24415,2183,13.02,1456.27,,3883,373,8334,3
Ohio,41,2011,6.77E+08,7.16E+08,461,7,1,1,1,79.7,0,1,2,20.3,20.33297,20.38875,489,44367,8978,185.83,4116,,8733,1311,28894,3
Ohio,41,2011,6.73E+08,6.92E+08,616,8,1,1,1,71,0,1,1,29,20.3271,20.35522,631,42262,19526,58.64,4120.55,,7337,1390,27362,3
Ohio,41,2011,4.84E+08,5.54E+08,1724,6,1,1,1,67.3,0,1,1,32.7,19.99717,20.13189,369,26818,13157,83.89,2522.09,,6197,1852,22144,3
Ohio,41,2011,4.64E+08,4.76E+08,474,7,1,1,1,79.7,0,1,2,20.3,19.95524,19.98097,408,35975,8376,108.28,3135.93,,6969,1564,21310,3
Ohio,41,2011,1.57E+08,1.94E+08,181,4,0,1,3,90.8,0,1,2,9.199997,18.8724,19.08174,141,10760,3913,,1005.59,,2638,1320,6843,3
Ohio,41,2011,2.87E+08,2.72E+08,337,6,0,1,2,87.7,0,1,2,12.3,19.47513,19.42196,280,23126,3846,27.78,1973.33,,4260,617,15113,3
Ohio,41,2011,1.96E+08,2.15E+08,1724,5,1,1,1,67.3,0,1,1,32.7,19.09576,19.18395,180,12363,4381,108.66,1098.23,,2773,782,9342,3
Ohio,41,2011,1.98E+07,2.08E+07,25,2,0,0,0,93.6,0,1,2,6.400002,16.80134,16.85244,25,2408,87,,209.13,,537,29,1232,3
Ohio,41,2011,1.44E+08,1.53E+08,182,4,1,1,3,61.4,0,1,2,38.6,18.78549,18.84913,170,19612,1071,35.9,992.71,,4759,284,11723,3
Ohio,41,2011,2.04E+08,2.06E+08,259,5,1,1,0,80.2,0,1,2,19.8,19.13144,19.14418,198,25592,2434,3,1184.85,,5739,889,13300,3
Ohio,41,2011,2.07E+08,2.22E+08,218,5,1,1,3,71,0,1,1,29,19.14866,19.22031,146,11641,2539,15.32,1071.35,,2535,507,7333,3
Ohio,41,2011,9.39E+07,8.99E+07,96,3,0,1,1,71,0,1,1,29,18.35821,18.31448,112,8972,612,,558.5,,2096,188,4763,3
Ohio,41,2011,5.17E+08,5.52E+08,375,6,1,0,1,67.6,0,1,0,32.4,20.06272,20.12846,357,30134,10050,36.31,2810.29,,7016,4119,23318,3
Ohio,41,2011,1.29E+08,1.56E+08,199,4,0,0,0,92.4,0,1,2,7.599998,18.67169,18.86368,227,7993,1174,,1113,,2225,363,7826,3
Ohio,41,2011,1.40E+08,1.31E+08,126,4,0,1,0,84.3,0,1,2,15.7,18.75607,18.69438,126,11896,840,,533.4,,2762,447,7524,3
Ohio,41,2011,3.36E+07,3.37E+07,55,3,0,0,0,89.8,0,1,2,10.2,17.33005,17.33239,45,1376,297,,224.71,,344,64,1649,3
Ohio,41,2011,3.71E+08,3.91E+08,254,5,0,0,0,90.2,0,1,2,9.800003,19.73287,19.78389,178,17554,2896,,1948.42,,4783,829,14456,3
Ohio,41,2011,5.83E+07,5.45E+07,73,3,0,0,0,97,0,1,2,3,17.88094,17.81423,63,3467,279,,377,,1013,529,2597,3
Ohio,41,2011,2.38E+07,2.78E+07,25,2,0,1,0,80.2,0,1,2,19.8,16.98376,17.14213,25,3618,77,,151.65,,368,24,629,3
Ohio,41,2011,1.93E+08,1.95E+08,266,5,0,0,0,80.2,0,1,2,19.8,19.07684,19.08851,336,28180,2726,,1463.49,,5811,535,14603,3
Ohio,41,2011,1.45E+08,1.46E+08,271,5,0,1,3,71,0,1,1,29,18.79119,18.79901,152,12655,1272,13.9,838.45,,2804,279,6158,3
Ohio,41,2011,7.66E+08,8.05E+08,840,8,1,0,1,72.7,0,1,1,27.3,20.4563,20.50602,731,50981,17707,107.25,4955.9,,8521,2022,32665,3
Ohio,41,2011,1.11E+08,1.11E+08,154,4,0,0,0,95.7,0,2,2,4.300003,18.52106,18.52705,144,10620,626,,841.69,,2302,1105,6375,3
Ohio,41,2011,6.30E+07,5.98E+07,56,3,1,0,0,96.6,0,2,2,3.400002,17.95843,17.90708,56,5121,426,,470.54,,1109,60,2253,3
Ohio,41,2011,4.66E+08,4.77E+08,612,8,1,1,2,87.7,0,1,2,12.3,19.96015,19.98222,459,31683,5017,65.21,3048.98,29.93,6293,710,24513,3
Ohio,41,2011,6.40E+07,6.95E+07,57,3,0,0,1,97.1,0,1,2,2.900002,17.9744,18.05696,47,3012,208,,407.36,,911,247,2020,3
Ohio,41,2011,2.30E+07,2.57E+07,25,2,0,1,0,91.7,0,1,2,8.300003,16.95263,17.06329,25,2348,45,,150.97,,304,13,501,3
Ohio,41,2011,7.62E+07,9.45E+07,1724,3,0,1,1,88.4,0,1,2,11.6,18.14905,18.36368,61,3853,841,,482.75,,974,121,2840,3
Ohio,41,2011,6.21E+07,6.60E+07,113,4,1,0,0,93.7,1,0,2,6.300003,17.94421,18.00502,75,4707,202,,439.9,,968,31,2207,3
